latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
6.7838316,-5.303009,212.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),wind_speed_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_7_to_28cm (m³/m³),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³)
2022-08-26T01:00,23.0,0.00,3.9,24.1,0.487,84,0.489
2022-08-26T02:00,22.4,0.00,11.4,23.9,0.487,85,0.488
2022-08-26T03:00,21.8,0.00,7.9,23.8,0.487,89,0.487
2022-08-26T04:00,21.3,0.00,8.5,23.6,0.487,93,0.487
2022-08-26T05:00,21.1,0.00,8.7,23.5,0.487,95,0.486
2022-08-26T06:00,20.9,0.00,8.6,23.2,0.487,96,0.486
2022-08-26T07:00,21.6,0.00,10.3,23.2,0.487,93,0.485
2022-08-26T08:00,23.8,0.00,14.4,23.6,0.487,83,0.484
2022-08-26T09:00,25.8,0.00,13.2,24.4,0.487,74,0.483
2022-08-26T10:00,27.7,0.00,9.9,25.4,0.486,67,0.482
2022-08-26T11:00,28.1,0.10,8.4,26.0,0.486,65,0.482
2022-08-26T12:00,28.9,0.10,7.9,27.0,0.481,63,0.483
2022-08-26T13:00,30.2,0.00,8.7,27.8,0.481,59,0.482
2022-08-26T14:00,30.6,0.00,10.5,28.4,0.480,56,0.480
2022-08-26T15:00,30.6,0.00,7.7,28.7,0.480,56,0.479
2022-08-26T16:00,30.4,0.00,8.5,28.9,0.479,56,0.477
2022-08-26T17:00,28.9,0.00,7.2,28.6,0.479,63,0.477
2022-08-26T18:00,27.9,0.00,3.4,28.2,0.479,73,0.476
2022-08-26T19:00,26.2,0.00,4.8,27.3,0.479,77,0.476
2022-08-26T20:00,25.0,0.40,5.3,26.7,0.479,85,0.478
2022-08-26T21:00,22.8,14.40,3.9,25.5,0.503,100,0.516
2022-08-26T22:00,23.0,2.50,1.0,25.0,0.508,100,0.520
2022-08-26T23:00,22.5,1.90,5.9,24.4,0.515,100,0.516
2022-08-27T00:00,22.2,0.30,12.3,23.9,0.489,97,0.505
2022-08-27T01:00,21.6,2.00,9.5,23.5,0.491,100,0.520
2022-08-27T02:00,21.8,3.30,8.0,23.3,0.505,100,0.519
2022-08-27T03:00,21.7,0.90,8.8,23.1,0.511,100,0.507
2022-08-27T04:00,21.7,0.30,7.9,23.0,0.511,100,0.508
2022-08-27T05:00,21.7,0.60,8.7,23.0,0.510,100,0.512
2022-08-27T06:00,21.5,0.70,9.3,22.9,0.510,100,0.517
2022-08-27T07:00,21.5,2.20,7.7,22.8,0.515,100,0.519
2022-08-27T08:00,21.8,1.70,8.9,22.8,0.516,100,0.507
2022-08-27T09:00,22.0,0.80,10.0,22.9,0.515,100,0.513
2022-08-27T10:00,22.0,1.80,10.0,23.0,0.520,100,0.509
2022-08-27T11:00,22.3,1.10,9.1,23.1,0.516,100,0.504
2022-08-27T12:00,22.8,0.80,12.5,23.5,0.510,96,0.498
2022-08-27T13:00,22.8,1.50,10.2,23.5,0.510,100,0.512
2022-08-27T14:00,24.4,1.20,10.3,24.0,0.511,92,0.516
2022-08-27T15:00,24.2,3.00,14.8,24.1,0.515,88,0.520
2022-08-27T16:00,22.9,0.80,13.8,24.0,0.515,100,0.497
2022-08-27T17:00,22.2,0.80,17.1,23.6,0.514,100,0.503
2022-08-27T18:00,21.9,2.30,12.3,23.2,0.518,100,0.512
2022-08-27T19:00,21.8,1.80,12.8,23.0,0.518,100,0.497
2022-08-27T20:00,21.9,2.00,13.0,22.9,0.516,100,0.518
2022-08-27T21:00,21.8,0.50,12.7,22.8,0.516,100,0.516
2022-08-27T22:00,21.8,1.10,11.8,22.6,0.517,100,0.518
2022-08-27T23:00,21.6,2.00,11.5,22.5,0.517,100,0.507
2022-08-28T00:00,21.8,1.20,13.4,23.9,0.510,98,0.509
2022-08-28T01:00,21.5,0.40,12.0,23.2,0.510,100,0.510
2022-08-28T02:00,21.8,0.10,13.5,22.8,0.510,97,0.508
2022-08-28T03:00,21.9,0.10,12.6,22.6,0.509,96,0.506
2022-08-28T04:00,21.8,0.10,11.2,22.5,0.509,97,0.505
2022-08-28T05:00,21.8,0.20,12.1,22.4,0.508,97,0.505
2022-08-28T06:00,21.2,0.20,10.0,22.2,0.508,100,0.505
2022-08-28T07:00,21.2,0.40,10.0,22.1,0.508,100,0.508
2022-08-28T08:00,21.5,0.30,10.7,22.2,0.508,100,0.509
2022-08-28T09:00,22.1,0.10,10.4,22.2,0.507,96,0.507
2022-08-28T10:00,22.9,0.10,11.8,22.5,0.507,93,0.505
2022-08-28T11:00,24.5,0.10,15.5,23.0,0.507,83,0.504
2022-08-28T12:00,26.2,0.00,14.6,24.5,0.508,74,0.502
2022-08-28T13:00,28.0,0.00,13.3,25.3,0.507,67,0.500
2022-08-28T14:00,28.4,0.10,15.5,26.0,0.506,63,0.498
2022-08-28T15:00,26.2,0.30,9.2,25.6,0.505,73,0.499
2022-08-28T16:00,25.2,0.60,12.5,25.5,0.505,80,0.501
2022-08-28T17:00,24.6,0.30,7.7,25.0,0.505,84,0.501
2022-08-28T18:00,24.5,0.00,6.4,24.7,0.504,86,0.500
2022-08-28T19:00,23.8,0.00,6.6,24.4,0.504,89,0.499
2022-08-28T20:00,23.5,0.00,6.8,24.1,0.504,89,0.498
2022-08-28T21:00,23.5,0.00,7.5,23.9,0.503,89,0.497
2022-08-28T22:00,23.6,0.00,9.1,23.8,0.503,87,0.496
2022-08-28T23:00,23.5,0.00,8.8,23.8,0.503,88,0.495
2022-08-29T00:00,23.0,0.00,8.5,24.1,0.503,92,0.497
2022-08-29T01:00,22.8,0.20,8.4,23.8,0.502,92,0.497
2022-08-29T02:00,22.5,0.20,8.9,23.4,0.502,94,0.497
2022-08-29T03:00,22.1,0.10,7.6,23.1,0.502,96,0.497
2022-08-29T04:00,22.0,0.00,6.8,22.9,0.502,96,0.496
2022-08-29T05:00,21.5,0.00,5.6,22.6,0.501,98,0.495
2022-08-29T06:00,21.8,0.00,5.7,22.5,0.501,98,0.494
2022-08-29T07:00,22.1,0.00,7.4,22.5,0.501,96,0.493
2022-08-29T08:00,22.5,0.00,8.6,22.7,0.500,96,0.493
2022-08-29T09:00,23.4,0.00,9.4,23.0,0.500,90,0.492
2022-08-29T10:00,24.8,0.10,8.9,23.5,0.500,81,0.492
2022-08-29T11:00,27.0,0.10,9.1,24.3,0.499,69,0.491
2022-08-29T12:00,27.1,0.10,5.4,25.0,0.496,68,0.502
2022-08-29T13:00,29.2,0.10,5.9,26.0,0.496,59,0.500
2022-08-29T14:00,30.1,0.10,5.6,27.0,0.495,56,0.498
2022-08-29T15:00,30.6,0.00,4.8,27.6,0.495,55,0.496
2022-08-29T16:00,30.5,0.00,3.1,28.0,0.494,56,0.494
2022-08-29T17:00,29.8,0.00,3.7,28.0,0.494,59,0.492
2022-08-29T18:00,28.1,0.00,9.0,27.6,0.494,65,0.491
2022-08-29T19:00,25.9,0.00,10.1,27.0,0.494,71,0.491
2022-08-29T20:00,24.9,0.00,9.0,26.4,0.494,76,0.490
2022-08-29T21:00,24.3,0.00,9.8,25.8,0.494,81,0.489
2022-08-29T22:00,23.8,0.00,8.8,25.4,0.493,85,0.489
2022-08-29T23:00,23.2,0.00,9.0,25.0,0.493,88,0.488
2022-08-30T00:00,22.5,0.00,8.4,25.6,0.493,91,0.486
2022-08-30T01:00,22.1,0.00,7.6,25.0,0.493,93,0.485
2022-08-30T02:00,21.6,0.00,7.3,24.5,0.493,96,0.485
2022-08-30T03:00,21.2,0.00,6.6,24.0,0.493,97,0.484
2022-08-30T04:00,21.0,0.00,5.9,23.6,0.492,98,0.484
2022-08-30T05:00,20.7,0.00,6.5,23.4,0.492,98,0.484
2022-08-30T06:00,20.5,0.00,6.4,23.0,0.492,98,0.484
2022-08-30T07:00,21.4,0.00,8.8,23.0,0.492,94,0.483
2022-08-30T08:00,23.3,0.00,9.6,23.4,0.492,86,0.483
2022-08-30T09:00,25.5,0.00,8.7,24.1,0.491,76,0.482
2022-08-30T10:00,27.0,0.10,8.9,25.0,0.491,69,0.482
2022-08-30T11:00,27.9,0.00,8.2,25.6,0.490,65,0.481
2022-08-30T12:00,28.0,0.00,10.0,26.2,0.492,63,0.496
2022-08-30T13:00,29.0,0.00,10.7,26.9,0.491,59,0.494
2022-08-30T14:00,29.4,0.00,9.0,27.4,0.491,58,0.492
2022-08-30T15:00,29.4,0.00,7.6,27.6,0.491,58,0.490
2022-08-30T16:00,29.9,0.00,5.6,28.0,0.490,57,0.489
2022-08-30T17:00,28.8,0.10,4.9,27.9,0.490,64,0.488
2022-08-30T18:00,27.4,0.00,5.1,27.5,0.490,70,0.487
2022-08-30T19:00,26.4,0.00,7.9,26.8,0.490,70,0.487
2022-08-30T20:00,25.7,0.00,4.5,26.1,0.490,76,0.486
2022-08-30T21:00,25.6,0.00,5.1,25.8,0.489,80,0.486
2022-08-30T22:00,25.1,0.00,5.5,25.4,0.489,77,0.485
2022-08-30T23:00,24.8,0.00,10.4,25.3,0.489,75,0.485
2022-08-31T00:00,23.8,0.00,9.7,23.9,0.489,85,0.483
2022-08-31T01:00,23.5,0.00,9.0,24.1,0.489,87,0.483
2022-08-31T02:00,23.2,0.30,8.1,24.1,0.489,87,0.485
2022-08-31T03:00,22.9,0.00,4.2,24.0,0.489,89,0.484
2022-08-31T04:00,22.5,0.00,5.4,23.8,0.489,91,0.484
2022-08-31T05:00,22.5,0.00,7.6,23.7,0.489,91,0.483
2022-08-31T06:00,22.1,0.00,7.6,23.5,0.488,93,0.483
2022-08-31T07:00,22.5,0.00,8.0,23.5,0.488,93,0.483
2022-08-31T08:00,22.6,1.40,2.9,23.6,0.488,96,0.496
2022-08-31T09:00,22.4,3.00,7.2,23.5,0.494,100,0.517
2022-08-31T10:00,23.8,1.90,3.9,23.8,0.503,93,0.508
2022-08-31T11:00,24.0,1.70,5.6,24.0,0.510,93,0.504
2022-08-31T12:00,22.4,3.40,7.7,23.6,0.513,97,0.510
2022-08-31T13:00,23.4,2.90,4.2,23.9,0.518,100,0.520
2022-08-31T14:00,24.0,1.60,2.5,24.1,0.516,95,0.503
2022-08-31T15:00,23.5,2.20,3.6,24.1,0.517,100,0.496
2022-08-31T16:00,23.6,1.50,4.3,24.1,0.515,100,0.513
2022-08-31T17:00,23.4,0.70,4.7,24.0,0.515,100,0.516
2022-08-31T18:00,23.3,0.60,3.8,24.0,0.515,100,0.516
2022-08-31T19:00,22.6,0.30,4.8,23.7,0.515,100,0.514
2022-08-31T20:00,23.0,0.10,6.5,23.5,0.514,95,0.511
2022-08-31T21:00,22.1,0.10,4.7,23.2,0.513,100,0.508
2022-08-31T22:00,22.5,0.00,8.8,23.1,0.513,97,0.506
2022-08-31T23:00,22.2,0.00,7.1,23.0,0.512,98,0.503
2022-09-01T00:00,22.5,0.00,8.2,24.0,0.505,96,0.496
2022-09-01T01:00,22.7,0.00,10.7,23.7,0.505,95,0.495
2022-09-01T02:00,22.2,0.10,10.0,23.5,0.504,96,0.495
2022-09-01T03:00,22.0,0.10,8.9,23.2,0.504,96,0.495
2022-09-01T04:00,22.0,0.00,10.3,23.0,0.503,95,0.494
2022-09-01T05:00,21.8,0.20,9.4,22.9,0.503,95,0.495
2022-09-01T06:00,21.5,0.50,9.3,22.7,0.503,97,0.497
2022-09-01T07:00,21.5,0.50,6.8,22.5,0.503,100,0.502
2022-09-01T08:00,22.5,0.10,9.7,22.6,0.502,96,0.501
2022-09-01T09:00,23.7,0.00,10.1,23.0,0.502,90,0.500
2022-09-01T10:00,25.8,0.00,12.1,23.8,0.502,77,0.499
2022-09-01T11:00,26.4,0.00,10.8,24.4,0.501,72,0.497
2022-09-01T12:00,24.9,0.50,8.1,25.5,0.508,86,0.500
2022-09-01T13:00,27.6,0.20,14.8,26.1,0.508,68,0.499
2022-09-01T14:00,26.0,4.10,6.1,25.9,0.514,78,0.509
2022-09-01T15:00,27.9,0.10,9.0,26.3,0.513,70,0.506
2022-09-01T16:00,27.2,0.10,9.8,26.4,0.511,70,0.504
2022-09-01T17:00,26.2,0.30,14.4,26.4,0.510,71,0.503
2022-09-01T18:00,23.0,0.90,10.8,25.2,0.510,91,0.508
2022-09-01T19:00,22.6,0.00,9.9,24.4,0.510,93,0.505
2022-09-01T20:00,22.4,0.00,9.5,23.9,0.509,95,0.503
2022-09-01T21:00,22.2,0.10,11.0,23.5,0.509,97,0.502
2022-09-01T22:00,22.2,0.00,8.8,23.4,0.508,95,0.501
2022-09-01T23:00,21.9,0.00,8.9,23.1,0.508,95,0.500
2022-09-02T00:00,22.4,0.00,8.9,24.2,0.505,94,0.500
2022-09-02T01:00,22.5,0.00,8.4,23.9,0.504,93,0.499
2022-09-02T02:00,22.6,0.00,6.7,23.6,0.504,93,0.498
2022-09-02T03:00,22.6,0.10,6.5,23.5,0.504,93,0.497
2022-09-02T04:00,22.6,0.00,6.4,23.5,0.503,94,0.497
2022-09-02T05:00,22.4,0.00,7.4,23.3,0.503,95,0.496
2022-09-02T06:00,21.9,0.00,8.7,23.1,0.503,97,0.495
2022-09-02T07:00,22.4,0.00,9.0,23.1,0.502,94,0.494
2022-09-02T08:00,23.3,0.10,11.7,23.3,0.502,87,0.494
2022-09-02T09:00,24.9,0.20,10.4,23.8,0.502,78,0.494
2022-09-02T10:00,26.0,0.20,10.0,24.4,0.501,73,0.494
2022-09-02T11:00,26.9,0.20,8.9,25.0,0.501,69,0.494
2022-09-02T12:00,27.4,0.30,8.0,25.5,0.499,66,0.493
2022-09-02T13:00,29.5,0.10,7.6,26.5,0.499,59,0.492
2022-09-02T14:00,30.1,0.00,6.8,27.4,0.498,57,0.491
2022-09-02T15:00,30.5,0.00,6.9,27.9,0.497,55,0.489
2022-09-02T16:00,30.4,0.00,6.5,28.2,0.496,56,0.488
2022-09-02T17:00,29.8,0.00,5.0,28.2,0.496,59,0.486
2022-09-02T18:00,27.7,0.00,3.5,27.8,0.495,78,0.486
2022-09-02T19:00,26.4,0.00,4.7,26.8,0.495,78,0.486
2022-09-02T20:00,26.2,0.00,6.2,26.0,0.495,71,0.485
2022-09-02T21:00,25.4,0.00,5.8,25.5,0.495,75,0.485
2022-09-02T22:00,25.0,0.00,6.5,24.9,0.494,76,0.485
2022-09-02T23:00,24.0,0.00,10.5,24.8,0.494,82,0.484
2022-09-03T00:00,23.1,0.00,12.3,24.8,0.494,88,0.481
2022-09-03T01:00,22.5,0.00,9.1,24.5,0.493,92,0.481
2022-09-03T02:00,21.8,0.00,8.0,24.1,0.493,96,0.480
2022-09-03T03:00,21.4,0.00,8.2,23.8,0.493,98,0.480
2022-09-03T04:00,22.0,0.00,10.5,23.7,0.492,95,0.480
2022-09-03T05:00,22.1,0.00,10.1,23.6,0.492,94,0.480
2022-09-03T06:00,22.2,0.00,9.4,23.6,0.492,93,0.480
2022-09-03T07:00,22.6,0.00,10.3,23.6,0.492,91,0.480
2022-09-03T08:00,23.2,0.00,9.2,23.7,0.491,88,0.481
2022-09-03T09:00,24.6,0.10,7.1,24.1,0.491,81,0.481
2022-09-03T10:00,25.6,0.20,5.4,24.6,0.491,77,0.482
2022-09-03T11:00,27.2,0.20,5.1,25.5,0.490,69,0.482
2022-09-03T12:00,28.2,0.20,4.6,26.4,0.490,66,0.482
2022-09-03T13:00,29.6,0.00,3.1,27.1,0.489,61,0.481
2022-09-03T14:00,30.0,0.00,5.4,27.6,0.489,56,0.480
2022-09-03T15:00,27.0,0.30,10.8,27.4,0.488,69,0.481
2022-09-03T16:00,27.5,0.00,4.0,27.3,0.488,68,0.480
2022-09-03T17:00,28.0,0.00,1.8,27.4,0.487,65,0.479
2022-09-03T18:00,26.8,0.00,1.8,27.0,0.487,80,0.479
2022-09-03T19:00,25.4,0.00,4.6,26.2,0.487,81,0.478
2022-09-03T20:00,24.8,0.00,5.5,25.6,0.487,81,0.478
2022-09-03T21:00,24.1,0.00,8.0,25.1,0.486,83,0.478
2022-09-03T22:00,23.5,0.00,9.0,24.8,0.486,87,0.478
2022-09-03T23:00,23.0,0.00,8.7,24.5,0.486,90,0.478
2022-09-04T00:00,22.3,0.00,8.6,25.5,0.485,94,0.475
2022-09-04T01:00,22.2,0.00,8.0,25.0,0.485,94,0.475
2022-09-04T02:00,21.6,0.00,8.1,24.5,0.484,98,0.475
2022-09-04T03:00,21.6,0.00,7.2,24.1,0.484,98,0.475
2022-09-04T04:00,22.1,0.00,10.0,24.0,0.484,94,0.475
2022-09-04T05:00,22.2,0.00,9.6,23.9,0.484,92,0.475
2022-09-04T06:00,22.4,0.00,8.7,23.9,0.484,91,0.475
2022-09-04T07:00,22.6,0.00,8.7,23.8,0.484,89,0.475
2022-09-04T08:00,23.2,0.00,10.2,23.9,0.483,86,0.475
2022-09-04T09:00,23.7,0.10,9.2,24.0,0.483,84,0.475
2022-09-04T10:00,24.6,0.00,7.9,24.4,0.483,80,0.475
2022-09-04T11:00,26.1,0.20,7.6,25.0,0.482,74,0.475
2022-09-04T12:00,26.0,0.10,3.9,25.5,0.484,75,0.484
2022-09-04T13:00,28.2,0.10,3.4,26.4,0.483,65,0.484
2022-09-04T14:00,29.7,0.00,2.5,27.2,0.482,60,0.482
2022-09-04T15:00,29.9,0.00,4.2,27.8,0.482,58,0.481
2022-09-04T16:00,29.6,0.00,5.6,28.0,0.481,58,0.479
2022-09-04T17:00,28.0,0.20,5.8,27.8,0.481,68,0.480
2022-09-04T18:00,26.8,0.00,3.9,27.4,0.481,77,0.479
2022-09-04T19:00,25.6,0.00,5.1,26.6,0.481,77,0.479
2022-09-04T20:00,25.9,0.00,4.0,25.9,0.481,73,0.478
2022-09-04T21:00,24.3,0.00,4.5,25.4,0.480,83,0.478
2022-09-04T22:00,24.1,0.10,8.2,25.1,0.480,83,0.479
2022-09-04T23:00,23.8,0.00,7.6,24.9,0.480,85,0.478
2022-09-05T00:00,23.4,0.10,7.6,25.0,0.478,90,0.478
2022-09-05T01:00,22.8,0.00,7.8,24.6,0.478,95,0.477
2022-09-05T02:00,22.5,0.00,7.1,24.4,0.478,98,0.477
2022-09-05T03:00,22.5,0.00,6.6,24.2,0.478,96,0.477
2022-09-05T04:00,22.5,0.00,7.4,24.0,0.478,96,0.477
2022-09-05T05:00,22.5,0.00,7.1,24.0,0.478,94,0.477
2022-09-05T06:00,22.5,0.10,6.0,23.9,0.478,93,0.477
2022-09-05T07:00,22.7,0.00,6.4,23.8,0.478,92,0.477
2022-09-05T08:00,23.4,0.10,6.4,24.0,0.478,88,0.477
2022-09-05T09:00,23.6,1.00,2.5,24.3,0.478,90,0.484
2022-09-05T10:00,24.3,0.10,4.0,24.5,0.478,87,0.484
2022-09-05T11:00,26.6,0.10,2.3,25.2,0.478,77,0.483
2022-09-05T12:00,24.4,0.10,4.1,25.6,0.479,91,0.521
2022-09-05T13:00,25.9,0.60,4.7,25.9,0.486,80,0.503
2022-09-05T14:00,28.9,0.10,4.4,26.9,0.487,64,0.500
2022-09-05T15:00,29.9,0.20,2.5,27.6,0.487,61,0.498
2022-09-05T16:00,27.0,1.60,10.7,27.5,0.488,76,0.510
2022-09-05T17:00,26.7,0.00,3.9,27.0,0.489,77,0.505
2022-09-05T18:00,25.6,0.00,2.3,26.6,0.490,86,0.502
2022-09-05T19:00,24.5,0.00,3.7,26.0,0.490,90,0.499
2022-09-05T20:00,24.4,0.10,8.2,25.5,0.491,88,0.498
2022-09-05T21:00,24.0,0.60,9.7,25.0,0.491,88,0.500
2022-09-05T22:00,23.1,0.20,10.0,24.5,0.492,95,0.500
2022-09-05T23:00,22.9,0.10,10.5,24.1,0.492,96,0.499
2022-09-06T00:00,22.6,0.10,8.3,24.4,0.505,98,0.515
2022-09-06T01:00,22.5,1.60,8.4,23.9,0.509,100,0.519
2022-09-06T02:00,22.2,1.50,8.3,23.6,0.515,100,0.519
2022-09-06T03:00,22.1,1.00,7.2,23.4,0.516,100,0.519
2022-09-06T04:00,22.1,1.00,6.2,23.2,0.517,100,0.518
2022-09-06T05:00,22.1,0.40,5.5,23.1,0.517,100,0.514
2022-09-06T06:00,22.3,0.00,6.8,23.0,0.515,98,0.510
2022-09-06T07:00,22.5,0.00,7.4,23.0,0.514,98,0.506
2022-09-06T08:00,22.8,0.10,7.9,23.1,0.513,97,0.504
2022-09-06T09:00,23.8,0.10,8.0,23.5,0.512,94,0.503
2022-09-06T10:00,24.5,0.10,9.5,23.8,0.511,88,0.501
2022-09-06T11:00,26.7,0.10,8.7,24.7,0.510,77,0.500
2022-09-06T12:00,27.8,0.40,6.5,26.0,0.511,68,0.508
2022-09-06T13:00,28.5,0.00,6.8,26.6,0.510,65,0.505
2022-09-06T14:00,27.8,0.00,4.7,26.8,0.509,68,0.502
2022-09-06T15:00,27.4,0.00,6.1,26.8,0.509,73,0.500
2022-09-06T16:00,28.6,0.00,3.6,27.1,0.508,67,0.498
2022-09-06T17:00,26.1,1.00,8.6,26.8,0.507,81,0.504
2022-09-06T18:00,25.1,0.00,6.1,26.1,0.507,87,0.502
2022-09-06T19:00,24.1,0.10,4.4,25.5,0.507,88,0.501
2022-09-06T20:00,23.0,0.90,3.9,24.8,0.506,100,0.508
2022-09-06T21:00,22.7,0.70,3.6,24.3,0.507,100,0.514
2022-09-06T22:00,22.2,1.40,3.9,23.8,0.512,100,0.511
2022-09-06T23:00,22.3,0.40,1.5,23.5,0.512,100,0.512
2022-09-07T00:00,22.8,0.20,8.0,24.5,0.512,97,0.505
2022-09-07T01:00,22.8,0.00,9.4,23.9,0.511,97,0.503
2022-09-07T02:00,22.5,0.00,9.2,23.5,0.511,97,0.501
2022-09-07T03:00,22.1,0.00,8.2,23.3,0.510,97,0.500
2022-09-07T04:00,21.9,0.00,7.9,23.1,0.509,97,0.499
2022-09-07T05:00,21.5,0.00,6.3,22.9,0.509,98,0.498
2022-09-07T06:00,21.4,0.00,4.7,22.7,0.508,98,0.497
2022-09-07T07:00,21.9,0.00,7.0,22.6,0.508,96,0.496
2022-09-07T08:00,22.6,0.00,9.0,22.8,0.507,91,0.495
2022-09-07T09:00,24.1,0.00,8.0,23.2,0.507,81,0.494
2022-09-07T10:00,25.7,0.00,7.9,24.0,0.506,73,0.493
2022-09-07T11:00,27.1,0.10,7.4,24.9,0.505,66,0.493
2022-09-07T12:00,27.4,0.20,5.1,26.1,0.504,63,0.493
2022-09-07T13:00,28.0,0.30,5.2,26.5,0.503,62,0.493
2022-09-07T14:00,29.2,0.30,3.6,27.2,0.502,58,0.494
2022-09-07T15:00,29.5,0.10,4.5,27.7,0.501,57,0.493
2022-09-07T16:00,29.4,0.00,5.1,27.9,0.500,57,0.491
2022-09-07T17:00,29.1,0.00,4.4,27.9,0.500,59,0.490
2022-09-07T18:00,27.6,0.00,3.7,27.4,0.499,71,0.489
2022-09-07T19:00,26.1,0.00,6.1,26.5,0.499,72,0.489
2022-09-07T20:00,25.2,0.00,5.1,25.9,0.498,76,0.488
2022-09-07T21:00,25.0,0.00,6.9,25.4,0.498,75,0.488
2022-09-07T22:00,24.2,0.00,10.4,25.1,0.497,80,0.487
2022-09-07T23:00,23.1,0.00,9.7,24.9,0.497,86,0.487
2022-09-08T00:00,22.5,0.00,11.1,25.5,0.495,90,0.483
2022-09-08T01:00,22.0,0.00,9.5,24.9,0.494,93,0.483
2022-09-08T02:00,21.5,0.00,8.9,24.5,0.494,95,0.483
2022-09-08T03:00,21.5,0.00,7.9,24.1,0.493,95,0.483
2022-09-08T04:00,21.6,0.00,7.4,23.9,0.493,93,0.483
2022-09-08T05:00,22.0,0.00,7.9,23.8,0.493,90,0.482
2022-09-08T06:00,22.0,0.00,5.4,23.6,0.492,90,0.482
2022-09-08T07:00,22.2,0.00,4.8,23.5,0.492,90,0.482
2022-09-08T08:00,23.9,0.00,8.1,23.9,0.491,82,0.481
2022-09-08T09:00,25.4,0.00,7.6,24.5,0.491,75,0.481
2022-09-08T10:00,26.0,0.10,7.7,25.0,0.490,73,0.481
2022-09-08T11:00,27.3,0.20,6.5,25.8,0.489,67,0.481
2022-09-08T12:00,27.5,0.20,5.6,26.5,0.491,65,0.492
2022-09-08T13:00,29.3,0.10,5.5,27.2,0.490,57,0.490
2022-09-08T14:00,29.9,0.10,4.2,27.9,0.489,56,0.489
2022-09-08T15:00,29.8,0.00,3.1,28.1,0.488,55,0.487
2022-09-08T16:00,29.7,0.00,3.2,28.2,0.488,56,0.486
2022-09-08T17:00,29.3,0.00,4.3,28.2,0.487,58,0.485
2022-09-08T18:00,27.6,0.00,4.3,27.8,0.487,70,0.484
2022-09-08T19:00,26.1,0.00,7.6,26.9,0.486,70,0.483
2022-09-08T20:00,25.4,0.00,8.7,26.4,0.486,72,0.483
2022-09-08T21:00,24.9,0.00,13.2,26.0,0.486,74,0.483
2022-09-08T22:00,23.8,0.00,10.8,25.6,0.485,83,0.482
2022-09-08T23:00,23.0,0.00,10.7,25.2,0.485,87,0.482
2022-09-09T00:00,23.6,0.00,10.5,25.9,0.483,86,0.482
2022-09-09T01:00,22.6,0.00,8.7,25.4,0.483,91,0.482
2022-09-09T02:00,22.1,0.00,9.0,24.9,0.483,93,0.481
